date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
2015/03/11,0,0,2,1,1,5,1,1,0,12,0,0,2,0,0,0,2,0,4,9,2,0,9,0,8,10,0,12,0,1,3,1,12,1,4,1,3,3,9,3,0,3,3,1,0,1,0,1,1,0,1,4,1,1,2,5,1,2,3,0,1,1,0,0,3,0,1,2,4,2,0,0,1,1,0,0,3,9,0,1,2,1,6,0,6,5,2,11,1,0,1,1,0,4
2015/03/12,1,1,1,5,0,1,0,3,0,12,0,0,1,0,0,0,2,0,1,1,1,3,9,4,2,6,0,7,0,0,4,0,6,0,3,0,1,5,5,0,2,3,2,0,0,1,0,1,0,0,2,2,0,1,2,1,0,4,0,1,0,0,0,6,3,0,2,1,17,3,0,0,4,1,0,3,2,0,0,2,3,0,1,1,10,1,1,10,1,0,1,0,0,2
2015/03/13,1,0,2,4,0,5,1,1,0,3,0,0,0,0,0,0,2,1,1,2,3,0,7,3,11,7,2,5,0,0,1,2,8,0,0,1,2,0,4,4,0,6,2,0,1,0,0,1,0,0,0,0,0,0,5,5,4,2,11,0,2,2,0,5,3,0,0,2,12,1,3,0,19,0,1,1,4,0,2,0,0,1,5,8,4,0,1,5,2,0,1,1,0,3
2015/03/14,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0,2,1,2,4,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,0,3,0,0,0,2,1,0,1,10,0,0,2,0,0,0,0,0,1
2015/03/15,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,4,7,7,3,4,2,4,2,0,4,0,0,1,0,5,2,1,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,2,0,4,1,2,0,4,3,2,0,0,3,0,0,0,4,1,1,0,2,0,0,0,5,2,7,2,1,0,0,0,0,0
2015/03/16,3,0,5,7,0,4,0,2,0,10,0,2,0,0,0,1,1,2,5,8,1,4,12,3,11,6,1,14,0,1,7,4,13,5,3,0,0,0,9,2,2,2,6,1,0,0,1,0,0,1,0,6,0,5,10,8,0,2,1,3,1,1,0,4,3,1,1,9,12,1,2,0,6,2,2,0,8,0,4,0,0,1,6,0,9,2,2,17,0,0,0,4,0,0
2015/03/17,2,0,0,2,0,2,0,2,0,8,0,3,0,0,0,2,2,1,4,13,3,3,11,4,6,3,0,4,0,0,0,1,11,0,1,2,0,3,7,5,6,3,6,1,0,0,1,1,2,0,2,2,2,1,8,11,0,3,7,2,1,1,0,3,2,2,4,3,6,0,1,0,19,4,0,1,5,5,1,2,5,0,0,0,9,3,1,9,0,0,1,0,0,2
2015/03/18,1,0,2,4,0,4,0,0,0,3,0,0,0,0,0,0,4,0,3,3,2,2,16,1,17,10,1,9,0,0,1,2,7,0,0,0,2,3,6,2,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0,2,2,0,1,1,0,1,1,1,2,3,7,0,3,0,5,0,1,0,7,6,2,5,1,2,5,4,10,7,4,21,3,1,0,2,4,0
2015/03/19,6,0,3,0,0,2,0,2,0,2,0,0,0,0,0,1,0,1,2,3,2,2,9,2,5,2,0,5,0,0,3,6,12,1,2,1,1,0,3,2,1,1,2,1,0,1,1,0,0,0,2,1,0,0,4,6,0,2,4,1,0,2,0,1,3,0,0,9,11,4,1,0,12,3,1,0,4,0,1,1,2,2,2,3,6,2,3,14,4,0,0,1,0,0
2015/03/20,1,0,3,3,0,3,1,0,0,1,0,0,0,0,0,1,2,0,2,2,1,3,3,2,3,4,0,7,0,0,4,3,6,0,0,0,1,1,10,5,4,3,2,0,0,0,0,0,0,0,0,1,0,1,5,3,0,2,6,3,0,1,0,1,5,0,1,0,8,0,0,0,8,0,0,0,5,0,5,0,1,1,4,3,7,2,2,13,0,2,0,0,0,1
2015/03/21,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,3,7,2,4,0,2,0,0,0,1,1,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,2,0,0,0,4,0,0,0,1,2,0,0,5,2,0,4,0,0,0,0,0,0
2015/03/22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,1,1,1,3,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2015/03/23,1,0,2,7,0,12,0,4,0,10,0,3,0,1,0,1,5,1,1,15,8,9,33,11,8,11,0,11,0,0,1,10,9,2,1,0,5,3,8,4,4,2,3,1,1,0,2,0,1,1,4,2,3,1,9,5,1,3,1,4,2,6,0,17,0,3,1,3,13,4,2,0,9,0,2,1,13,1,3,4,9,3,4,2,14,5,0,26,3,1,5,3,0,2
2015/03/24,0,0,1,2,0,3,0,3,0,7,0,0,2,0,0,1,0,0,1,7,3,3,13,1,14,8,0,11,0,0,3,7,5,2,1,0,4,1,8,2,5,0,0,2,0,0,1,1,0,0,5,1,1,0,1,6,1,2,1,0,1,2,0,0,2,1,0,4,4,1,1,0,11,1,1,3,2,0,1,1,0,0,2,0,3,6,3,26,1,0,2,0,2,2
2015/03/25,0,0,0,5,1,3,0,2,0,7,0,0,1,0,0,2,1,3,2,6,3,1,8,4,8,6,2,15,1,0,10,6,10,2,0,1,4,1,5,2,2,2,5,4,0,0,2,0,0,0,1,2,1,0,0,4,0,0,3,2,4,2,0,6,2,2,1,1,7,2,0,0,11,1,0,1,6,1,4,0,3,0,2,3,11,6,2,17,1,1,2,1,1,0
2015/03/26,3,0,0,4,1,5,0,4,0,4,0,0,0,1,1,0,2,0,2,3,3,1,16,3,4,4,0,7,0,0,2,10,16,3,1,0,7,1,5,0,4,1,2,1,0,0,1,0,0,0,3,1,0,0,1,4,0,6,0,0,0,4,0,10,10,3,1,3,7,1,1,0,10,0,1,0,2,0,3,1,1,1,4,0,7,0,0,14,1,1,0,2,0,1
2015/03/27,0,2,0,10,0,5,1,7,1,2,1,0,0,0,0,1,0,0,1,7,5,5,13,4,7,7,3,5,0,0,7,3,13,4,0,1,3,5,11,2,0,1,2,8,1,1,0,0,1,0,0,1,2,0,2,2,1,1,2,0,0,2,0,5,1,3,1,2,9,0,1,0,3,2,0,0,8,4,5,1,1,1,2,0,4,4,2,13,0,1,0,1,3,0
2015/03/28,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,2,0,2,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,17,0,2,2,1,3,0,0,0,0,0,0
2015/03/29,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,2,2,1,0,5,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,3,3,1,0,2,0,0,1,0,1,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0
2015/03/30,0,0,0,13,0,3,0,1,1,3,0,2,1,1,0,1,3,0,4,9,2,7,20,1,2,8,0,9,1,0,9,1,10,0,4,1,7,3,4,4,7,2,4,1,0,0,0,0,0,1,0,5,4,3,8,12,2,8,3,0,2,3,0,1,0,1,0,0,8,3,0,0,7,0,0,0,0,2,2,1,0,1,4,2,12,3,3,27,0,2,0,3,0,1
2015/03/31,0,0,0,4,0,5,0,0,1,11,1,0,0,0,0,0,4,0,0,5,2,6,15,6,5,5,0,9,0,1,15,7,15,7,3,1,2,1,12,1,1,1,1,0,0,0,0,0,0,1,2,4,0,1,3,4,2,11,0,0,1,2,0,3,1,1,0,4,19,0,1,0,10,0,0,1,4,2,0,0,1,0,2,0,2,3,2,27,0,0,0,0,2,0
2015/04/01,2,0,0,1,0,2,0,2,0,6,1,0,0,0,0,1,3,0,1,7,2,6,19,4,3,6,0,9,0,0,8,3,11,4,9,1,8,7,9,0,2,0,1,2,0,0,0,0,1,0,4,1,1,0,1,7,0,2,0,0,0,2,0,4,0,17,1,3,10,2,3,0,7,0,0,1,6,2,1,0,3,1,2,1,19,3,3,38,0,0,1,0,0,0
2015/04/02,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,5,0,1,8,2,3,4,0,6,0,0,2,3,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,3,0,1,0,2,4,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,24,0,1,18,1,0,1,0,0,0
2015/04/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
2015/04/04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,4,5,4,5,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,2,0,2,0,2,0,0,2,1,0,3,0,1,11,1,0,0,0,0,0
2015/04/05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0
2015/04/06,2,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,2,1,2,7,6,4,9,4,3,14,0,16,1,0,6,8,16,4,5,1,2,7,7,4,5,2,2,0,0,1,2,0,3,2,1,0,2,1,6,7,1,8,2,1,0,4,0,1,1,1,12,15,25,23,4,1,11,2,1,1,4,1,0,1,0,4,7,2,28,5,4,14,1,1,0,2,2,1
2015/04/07,0,0,0,5,0,4,0,9,0,3,0,2,2,1,1,1,0,2,2,36,13,10,23,9,4,14,0,11,1,0,4,11,8,0,13,0,1,5,8,1,1,0,6,3,1,2,2,0,0,0,3,1,0,2,5,3,0,1,4,1,3,1,0,22,9,2,4,11,17,3,8,0,33,1,0,1,9,6,1,0,2,9,11,0,17,9,5,21,2,1,4,2,1,0
2015/04/08,3,0,0,2,0,1,0,3,0,2,0,1,0,0,0,1,0,0,0,6,1,0,4,1,6,5,0,3,4,1,4,7,4,1,3,3,2,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,7,2,0,1,0,3,2,5,1,4,16,3,3,0,27,1,1,0,3,1,2,0,1,2,7,0,8,1,0,11,0,0,0,0,1,0
2015/04/09,4,0,0,3,0,0,0,5,0,2,0,0,0,1,0,0,2,0,3,4,5,5,16,1,5,5,0,6,3,0,5,4,3,5,2,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,4,8,2,3,0,0,1,0,0,3,3,0,1,3,11,0,0,1,12,1,1,0,4,2,0,1,2,3,3,0,1,2,6,17,1,1,0,3,0,1
2015/04/10,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,4,0,7,4,3,7,0,7,11,0,14,0,0,1,9,10,1,1,0,4,1,1,0,3,1,1,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,1,0,2,4,1,6,9,14,2,2,1,13,4,0,2,5,1,2,0,4,2,5,3,7,3,3,10,0,1,0,1,3,0
2015/04/11,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,4,2,0,0,0,3,0,0,0,0,0,1,4,5,0,0,0,3,4,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,0,0,5,1,0,1,0,1,1,0,6,3,1,1,0,1,0,0,0,0
2015/04/12,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,1,4,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2015/04/13,2,0,1,5,0,4,0,2,0,8,2,0,0,0,1,2,4,0,2,9,7,11,23,3,3,9,0,10,2,0,4,8,13,3,1,1,2,5,7,4,8,2,7,1,0,2,2,1,1,0,2,0,2,1,5,9,0,6,2,0,2,1,0,11,5,1,1,9,15,2,4,0,9,1,0,0,11,1,0,1,4,3,1,2,16,18,2,17,2,2,0,1,1,0
2015/04/14,0,0,0,3,0,3,0,0,0,3,0,0,0,5,0,0,0,0,2,10,1,4,11,4,7,5,0,11,1,1,12,3,5,3,3,2,3,7,6,0,3,0,0,1,0,0,0,0,0,2,0,1,1,0,6,6,4,1,4,0,2,1,0,17,1,0,2,1,11,1,5,0,7,0,0,11,5,3,0,0,1,5,3,1,2,6,0,11,1,0,1,0,1,1
2015/04/15,3,0,1,2,1,2,0,1,0,5,0,3,0,4,0,0,2,0,0,6,4,1,26,7,2,6,0,13,5,0,6,4,11,0,1,0,2,1,5,7,2,1,2,0,0,0,0,0,0,4,1,0,1,0,1,3,0,3,2,0,1,0,0,1,2,0,0,5,9,2,8,1,7,1,1,0,1,3,0,0,1,3,0,2,1,5,3,22,0,0,0,0,1,0
2015/04/16,2,0,1,0,0,0,1,1,0,5,0,0,0,0,0,2,1,1,5,6,3,2,11,7,4,6,0,18,0,0,10,4,7,5,1,3,5,1,8,1,3,1,4,2,1,0,0,0,0,3,1,3,0,0,1,1,0,3,2,0,0,1,0,3,2,1,0,5,16,3,2,0,21,0,0,1,4,3,1,1,1,3,2,0,9,2,2,12,1,0,0,2,0,0
2015/04/17,0,0,1,2,0,2,0,0,0,5,0,0,1,2,0,0,1,1,1,14,0,6,7,2,9,6,0,11,1,0,8,3,10,2,3,4,2,5,4,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,3,3,1,1,3,0,4,0,0,2,1,0,0,5,3,0,6,0,8,0,0,0,6,0,0,0,1,1,2,1,3,2,0,26,0,0,0,0,2,0
2015/04/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,3,0,0,2,0,2,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,11,0,0,2,0,0,0,1,0,0,0,1,0,5,0,2,0,0,2,0,0,0,0,0,0
2015/04/19,0,0,1,0,0,1,0,0,0,4,0,1,1,0,0,1,0,0,1,7,5,2,4,0,1,12,0,1,0,0,0,1,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,4,0,1,0,4,1,0,0,2,1,0,0,2,1,0,3,0,2,0,0,0,0
2015/04/20,2,0,1,1,0,0,0,2,0,4,0,1,0,0,0,2,1,1,1,5,2,5,32,4,9,18,0,12,7,4,8,3,6,3,2,1,4,1,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,1,0,1,1,0,0,3,13,0,0,1,8,0,0,1,10,3,2,0,4,1,2,0,5,5,6,27,2,1,0,0,3,0
2015/04/21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,4,3,1,0,7,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,1,0,3,0,0,0,3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0
2015/04/22,1,0,2,1,0,0,0,3,0,7,0,0,0,0,0,2,3,4,0,8,8,6,15,3,2,6,0,9,4,0,6,3,13,3,7,1,2,0,6,7,7,0,9,3,1,0,0,1,1,0,0,2,0,3,2,9,0,6,0,0,3,1,0,3,0,2,0,5,8,7,8,1,14,2,1,0,13,3,0,0,2,0,1,0,3,7,4,7,1,0,1,1,0,1
2015/04/23,0,0,0,0,0,2,2,1,0,5,0,0,0,0,1,0,2,1,0,9,4,3,10,3,2,29,0,6,1,0,4,10,4,2,2,0,2,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,2,3,2,3,5,0,0,6,0,1,1,1,0,7,10,0,1,0,4,0,0,1,9,0,1,1,5,2,6,1,14,3,8,5,0,0,1,1,1,1
2015/04/24,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,4,1,0,16,3,1,18,7,7,4,0,6,1,1,9,4,13,5,2,0,2,2,4,2,2,1,3,0,0,0,0,0,3,0,4,2,0,0,4,5,0,2,2,0,5,2,0,0,1,3,0,6,9,8,5,0,15,2,0,0,7,3,2,0,4,2,4,1,9,6,12,25,0,0,0,0,1,0
2015/04/25,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,2,0,0,21,2,1,0,1,1,4,0,1,0,0,2,0,1,0,0,2,0,0,4,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,43,0,0,0,3,1,1,0,0,2,1,2,1,4,0,0,0,0
2015/04/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,1,2,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,4,1,0,1,0,0,0,1,0,0
2015/04/27,0,0,0,2,0,1,0,3,0,8,1,3,2,0,0,1,1,2,1,11,9,7,22,5,0,9,0,8,4,0,7,6,17,4,2,0,1,8,6,2,6,1,7,1,1,1,0,1,0,1,0,0,0,2,12,22,0,7,0,0,4,4,0,1,0,0,3,4,9,1,4,3,15,0,0,0,5,2,0,0,3,3,3,1,18,8,6,18,0,0,2,1,0,0
2015/04/28,0,0,1,2,0,0,0,3,0,7,0,2,0,0,2,3,4,3,5,14,3,3,10,4,1,17,0,10,0,0,11,5,10,3,4,9,5,5,10,2,2,5,4,2,2,1,0,0,0,0,1,2,1,0,6,10,0,2,4,0,1,2,0,2,6,0,1,4,9,3,3,1,2,1,0,1,5,1,0,0,1,2,1,0,8,5,4,25,1,1,0,0,1,0
2015/04/29,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,2,13,8,5,13,0,3,3,0,11,0,1,20,13,13,14,2,3,4,3,10,14,11,2,7,0,0,0,0,0,0,1,1,0,1,2,4,3,1,3,0,0,3,1,0,2,2,1,0,10,42,4,2,0,4,0,1,3,2,2,1,0,1,2,6,2,9,13,6,18,1,0,0,1,0,0
2015/04/30,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,2,1,0,3,7,4,2,12,6,1,16,0,5,1,2,8,4,7,2,1,9,4,0,3,3,0,1,8,0,0,0,0,0,0,1,0,0,1,0,4,4,0,7,5,0,0,2,0,7,2,1,1,3,8,1,0,0,3,2,1,1,3,0,0,0,0,0,1,1,10,14,6,1,1,0,1,1,0,0
2015/05/01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015/05/02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2,0,0,2,0,24,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,32,2,1,0,0,0,0,0
2015/05/03,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,14,0,1,0,0,0,0,0,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,9,0,1,1,0,0,0,0,0
2015/05/04,0,0,1,3,0,3,0,1,1,4,0,1,0,0,0,2,2,1,3,14,2,11,22,3,2,5,0,9,0,0,10,3,5,4,2,0,2,3,7,3,3,2,6,2,1,0,0,1,3,0,2,1,0,1,5,8,0,5,1,0,3,1,0,1,1,1,0,1,8,2,2,0,11,1,0,0,0,0,0,1,0,1,0,0,2,19,4,12,0,0,1,0,1,3
2015/05/05,0,0,0,2,0,1,0,2,0,2,1,1,1,0,0,4,3,0,2,12,3,2,7,2,2,8,0,6,0,0,11,6,13,1,1,4,2,0,8,5,2,1,2,1,0,0,1,0,3,0,1,0,2,0,1,4,0,1,0,0,2,1,0,1,0,1,0,8,8,2,2,1,8,1,1,0,6,0,1,0,0,0,4,1,4,8,4,12,0,0,1,3,0,0
2015/05/06,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,1,2,0,3,8,1,4,11,0,0,6,1,11,0,0,15,8,22,5,0,2,4,3,2,4,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,3,2,1,6,0,2,1,0,6,0,1,0,3,37,3,3,1,11,2,0,0,4,7,0,0,1,2,2,0,3,17,4,13,1,0,0,0,0,0
2015/05/07,1,1,1,4,0,0,0,0,0,3,0,1,0,0,1,1,2,3,1,13,3,5,11,6,0,6,0,4,0,1,8,4,7,3,2,0,1,2,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,1,0,2,0,2,2,0,0,1,0,0,6,5,3,4,0,7,0,0,0,2,0,0,0,1,1,1,1,4,3,1,14,3,1,0,1,1,0
2015/05/08,0,0,1,0,0,3,0,1,0,5,0,0,0,0,0,1,3,0,0,9,4,0,8,4,1,11,0,5,0,1,3,1,7,2,3,0,4,2,6,0,10,1,1,1,0,0,0,0,0,1,0,0,0,2,2,3,0,2,4,0,3,4,0,1,2,0,0,5,9,12,2,2,8,4,1,0,11,4,0,0,1,4,3,2,14,17,4,1,1,0,0,0,0,0
2015/05/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,7,0,0,0,1,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0
2015/05/10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2015/05/11,1,0,0,0,0,1,0,1,0,4,0,7,0,1,0,0,3,1,9,18,4,4,35,4,5,10,0,6,0,0,8,2,15,0,3,4,3,3,5,1,4,2,2,1,1,0,3,0,1,1,2,1,2,1,4,5,2,1,1,1,1,0,0,5,2,0,0,4,3,1,1,0,30,6,0,1,8,1,0,0,3,1,2,0,3,10,1,23,2,1,0,0,0,0
2015/05/12,1,0,1,0,0,0,0,2,0,3,0,1,0,0,1,1,0,0,1,5,3,6,6,0,0,5,1,3,4,0,3,1,10,2,3,3,2,2,8,1,0,1,1,1,2,0,0,0,0,1,1,2,3,1,4,5,1,0,1,0,0,1,0,2,2,0,0,6,3,0,2,0,7,0,0,0,3,0,0,0,1,0,1,0,4,9,6,19,0,1,0,0,0,0
2015/05/13,1,0,0,0,1,0,0,2,0,1,0,4,0,0,0,0,5,1,5,7,4,1,13,0,0,3,0,3,0,0,16,1,3,1,5,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,3,0,1,0,0,0,1,0,1,1,2,2,1,1,1,0,0,4,1,0,0,1,0,1,0,1,0,2,0,2,7,4,12,0,0,0,0,0,0
2015/05/14,0,0,1,1,0,1,0,4,0,4,0,3,0,0,1,0,3,0,3,10,5,4,17,2,2,1,0,6,0,0,3,0,7,0,1,1,1,1,3,4,3,1,0,4,1,1,0,0,0,0,0,2,1,0,2,5,0,1,6,0,1,1,0,3,2,0,0,3,2,0,0,0,3,0,1,0,1,0,0,1,2,0,0,1,3,21,5,11,1,0,0,0,0,0
2015/05/15,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,24,1,1,0,0,6,0,1,2,1,5,4,0,0,3,0,3,2,0,0,1,3,0,0,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,4,2,0,0,13,4,0,0,5,0,1,0,1,0,1,0,2,8,3,12,0,0,0,0,0,0
2015/05/16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0
2015/05/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,3,0,0,2,1,0,1,0,1,0,0,0,0
2015/05/18,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,1,3,1,1,4,2,4,24,2,0,2,0,3,2,0,8,4,6,0,5,1,1,0,5,2,2,1,3,1,0,0,0,0,0,0,2,2,1,1,1,8,2,3,0,0,2,3,0,3,2,0,1,4,8,3,2,0,2,1,0,0,0,0,0,1,1,0,1,0,5,7,3,20,0,0,0,0,0,0
2015/05/19,0,0,3,0,0,0,0,1,0,7,0,3,0,1,1,0,0,2,2,13,4,3,17,4,1,7,0,3,0,0,5,1,11,2,6,0,3,0,9,1,2,4,4,1,0,0,0,0,0,0,1,1,2,3,7,2,0,0,3,0,0,0,0,0,3,1,0,3,3,0,2,0,1,0,1,1,0,0,0,0,3,3,1,0,9,4,1,13,0,1,0,0,0,0
